YAGO3_<wordnet_location_100027167>, 147637
YAGO3_<wordnet_region_108630985>, 144543
YAGO3_<wordnet_geographical_area_108574314>, 123280
YAGO3_<wordnet_city_108524735>, 40519
YAGO3_<wordnet_geological_formation_109287968>, 4751
