YAGO3_<wordnet_movie_106613686>, 34220
YAGO3_<wikicat_American_films>, 18707
YAGO3_<wikicat_English-language_films>, 16261
YAGO3_<wikicat_British_films>, 3991
YAGO3_<wikicat_American_drama_films>, 3185
YAGO3_<wikicat_American_comedy_films>, 2614
YAGO3_<wikicat_Films_based_on_books>, 2593
YAGO3_<wikicat_2000s_drama_films>, 2225
